name;desc;latitude;longitude
Rotterdam Centraal perron D;Tramlijn 12, Tramlijn 8, Tramlijn 4, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.;51,92406922;4,470998261
Rotterdam Centraal perron DD;Buslijn 44, BOB-buslijn 7, BOB-buslijn 11 Zone 5300 ;51,92354221;4,466822067
Rotterdam Centraal perron EE;Buslijn 48, BOB-buslijn 8 Zone 5300 ;51,9235686;4,466748837
Rotterdam Centraal perron FF;BOB-buslijn 10, BOB-buslijn 17 Zone 5300 ;51,92358612;4,466690326
Rotterdam Centraal perron GG;BOB-buslijn 16 Zone 5300 ;51,92358533;4,466588576
Rotterdamse Rijweg;Buslijn 32 Zone 5315 ;51,93566236;4,424591081
Rotterdamsedijk;BOB-buslijn 2 Zone 5300 ;51,91459492;4,408544938
Rotterdamsedijk;BOB-buslijn 3 Zone 5300 ;51,91424296;4,408378182
Rotterdamsedijk;Buslijn 126, Buslijn 51, Buslijn 54 Zone 5319 ;51,91462994;4,410593641
Rotterdamsedijk;Buslijn 51, Buslijn 126, Buslijn 54 Zone 5319 ;51,91471401;4,409894122
Rotterdamsedijk;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91440579;4,409581052
Rotterdamsedijk;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91460039;4,408123298
Rotterdamseweg;Buslijn 56 Zone 5329 ;51,91558729;4,359480308
Rotterdamseweg;Buslijn 56 Zone 5329 ;51,91711353;4,358238904
Rozenburgsestraat;Buslijn 54 Zone 5319 ;51,9069616;4,400805325
Rozenlaan;Buslijn 126, Buslijn 226 Zone 5349 ;51,92538969;4,249705436
Rozenlaan;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,92487745;4,250648892
Rubenslaan;Buslijn 172 Zone 5320 ;51,9965911;4,507653521
Rubenslaan;Buslijn 172 Zone 5320 ;51,99629724;4,508023324
Rubensplein;Buslijn 126 Zone 5319 ;51,91136726;4,383950713
Rubensplein;Buslijn 126, BOB-buslijn 2 Zone 5300 ;51,91158672;4,383335374
Ruggeweg;Buslijn 32, Buslijn 40 Zone 5315 ;51,93641585;4,435437975
Ruggeweg;Buslijn 32, Buslijn 40 Zone 5315 ;51,93638524;4,434987815
Ruilstraat;Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,91070296;4,451606444
Ruilstraat;Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,91112987;4,452164383
Ruimersdijk;Buslijn 76, Buslijn 70 Zone 5324 ;51,8777185;4,549844287
Ruimersdijk;Buslijn 76, Buslijn 70 Zone 5324 ;51,87793296;4,549666018
's Gravenzandseweg;BOB-buslijn 19 Zone 5300 ;51,9891622;4,197478308
Salem;Buslijn 144 Zone 5334 ;51,86499064;4,627873221
Salem;Buslijn 144, BOB-buslijn 16 Zone 5300 ;51,86512843;4,626941689
Sandelingplein;Buslijn 77 Zone 5314 ;51,88961238;4,507058982
Sandelingplein;Buslijn 77, Buslijn 66 Zone 5314 ;51,88984818;4,506139164
Sandelingplein;Deze halte is tijdelijk komen te vervallen Zone 5314 ;51,88978014;4,507854684
Sandelingplein;Deze halte is tijdelijk komen te vervallen Zone 5314 ;51,88915609;4,50734392
Sandelingplein;Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,88928365;4,507573854
Sandelingplein;Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,88950087;4,507772983
Sara Burgerhart Erf;Buslijn 30 Zone 5321 ;51,95005606;4,576308184
Sara Burgerhart Erf;Buslijn 30, BOB-buslijn 5 Zone 5300 ;51,95011048;4,576379933
Scarlattistraat;Buslijn 37 Zone 5311 ;51,92207528;4,568643216
Scarlattistraat;Buslijn 37 Zone 5311 ;51,92272603;4,569154713
Scheepswerf Bocxe;Buslijn 40 Zone 5426 ;51,98149838;4,379791251
Scheepswerf Bocxe;Buslijn 40 Zone 5426 ;51,9813818;4,379822984
Scheldedal;Buslijn 31 Zone 5322 ;51,93772666;4,604597602
Schelpweg;BOB-buslijn 19 Zone 5300 ;51,98633605;4,130567461
Schelpweg;BOB-buslijn 19 Zone 5300 ;51,98637401;4,130755665
Schenkel;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,93260913;4,563376536
Schenkel;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,93260913;4,563376536
Schenkel Metro;BOB-buslijn 4 Zone 5300 ;51,93206395;4,563822753
Schenkel Metro;Buslijn 37 Zone 5321 ;51,93206395;4,563822753
Schenkel Metro;Buslijn 37 Zone 5321 ;51,93199388;4,564085767
Schermerhoek;Buslijn 31, BOB-buslijn 4 Zone 5300 ;51,9411783;4,601905081
Schiedam;Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.;51,9213096;4,410710129
Schiedam;Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.;51,9213096;4,410710129
Schiedam;Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.;51,9213096;4,410710129
Schiehoven;Buslijn 35 Zone 5310 ;51,95324198;4,464656598
Schiehoven;Buslijn 35 Zone 5310 ;51,95364663;4,464677377
Schiekade;BOB-buslijn 10, BOB-buslijn 17 Zone 5300 ;51,9282558;4,474184266
Schiekade;Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,92767569;4,474719472
Schiekade;Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,92828972;4,473921866
Schielaan;Buslijn 40 Zone 5315 ;51,94330042;4,419918555
Schielaan;Buslijn 40 Zone 5315 ;51,94356501;4,419301984
Schiemond;BOB-buslijn 3 Zone 5300 ;51,90418601;4,447091915
Schiemond;BOB-buslijn 3 Zone 5300 ;51,9041929;4,446830199
Schiemond;Tramlijn 8 Zone 5319 Halte is rolstoeltoegankelijk.;51,90445822;4,446286971
Schiemond;Tramlijn 8 Zone 5300 Halte is rolstoeltoegankelijk.;51,90423013;4,44698927
Schieweg;Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,93438496;4,464825825
Schieweg;Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,93408019;4,464933873
Schinnenbaan;Buslijn 140 Zone 5324 ;51,89846657;4,567997852
Schinnenbaan;Buslijn 140 Zone 5324 ;51,89886497;4,569705114
Schinnenbaan;Tramlijn 23 Zone 5324 Halte is rolstoeltoegankelijk.;51,8948476;4,567206597
Schinnenbaan;Tramlijn 23, Tramlijn 12 Zone 5324 Halte is rolstoeltoegankelijk.;51,89510915;4,567332585
Schlumberger;Buslijn 290 Zone 5334 ;51,88030489;4,615095266
Schollevaartsedreef;BOB-buslijn 5 Zone 5300 ;51,96040575;4,583410624
School;Buslijn 182 Zone 5328 ;51,85088752;4,491443759
School;Buslijn 182, BOB-buslijn 11 Zone 5300 ;51,85083249;4,491299709
Schoolstraat;Buslijn 54 Zone 5319 ;51,91067651;4,398965188
Schubertplein;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,93750365;4,36687549
Schubertplein;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,93745364;4,367327449
Schulpplein;Buslijn 74 Zone 5314 ;51,88528995;4,459325297
Schuttevaerweg;Buslijn 42 Zone 5319 ;51,92263195;4,427196313
Schuttevaerweg;Buslijn 42 Zone 5319 ;51,92249643;4,427111983
Selma Lagerlöfweg;Buslijn 35 Zone 5321 ;51,96625265;4,550520998
Selma Lagerlöfweg;Buslijn 35, BOB-buslijn 1 Zone 5300 ;51,96618385;4,550958831
's-Gravelandseweg;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92343248;4,402275525
's-Gravelandseweg;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92332878;4,402772092
's-Gravendijkwal;Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,91389423;4,464141755
's-Gravendijkwal;Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,91370706;4,463200836
's-Gravenwetering;Tramlijn 7 Zone 5311 ;51,92261533;4,525980183
's-Gravenwetering;Tramlijn 7 Zone 5311 ;51,92238862;4,525708316
Sibeliusplein;Buslijn 51 Zone 5327 ;51,93311944;4,368182013
Sibeliusplein;Buslijn 51 Zone 5327 ;51,93302881;4,368096822
Sibeliusweg;Buslijn 34, Buslijn 95, BOB-buslijn 4 Zone 5300 ;51,91818329;4,55967266
Sibeliusweg;Buslijn 37 Zone 5311 ;51,91819157;4,559570755
Sibeliusweg;Buslijn 37 Zone 5311 ;51,91729814;4,560343072
Singaporestraat;Buslijn 42 Zone 5315 ;51,94466857;4,403889654
Singaporestraat;Buslijn 42 Zone 5315 ;51,94436284;4,401729167
Sint Annabaai;Buslijn 31 Zone 5322 ;51,93020928;4,60821815
Sint Franciscus Gasthuis;Tramlijn 25 Zone 5310 Halte is rolstoeltoegankelijk.;51,94253978;4,460513237
Sint Franciscus Gasthuis;Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,94226879;4,4603443
Sint Franciscus Polikliniek;Buslijn 174, Buslijn 172, BOB-buslijn 10 Zone 5300 ;51,99729211;4,473433947
Sint Liduinaplein;Buslijn 126, Buslijn 51 Zone 5319 ;51,91144851;4,390329425
Sint Liduinaplein;Buslijn 51, Buslijn 126, BOB-buslijn 2 Zone 5300 ;51,91125572;4,390915067
Sint Petrus;BOB-buslijn 10 Zone 5300 ;52,00082612;4,481764781
Sleephellingstraat;Buslijn 32, Buslijn 48 Zone 5300 ;51,91083126;4,492313148
Sleephellingstraat;Buslijn 32, Buslijn 48 Zone 5300 ;51,91189645;4,490547837
Slinge;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,87440084;4,477237793
Slinge;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,87440084;4,477237793
Slinge;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,87440084;4,477237793
Slinge Metro;BOB-buslijn 7, BOB-buslijn 11 Zone 5300 ;51,87481191;4,47808629
Slinge Metro;Buslijn 68 Zone 5314 ;51,87461374;4,478032206
Slinge Metro;Buslijn 68, Buslijn 73 Zone 5314 ;51,87409291;4,476939059
Slinge Metro;Buslijn 70 Zone 5314 ;51,87481191;4,47808629
Slinge Metro;Buslijn 70, Buslijn 68 Zone 5314 ;51,87441759;4,478239479
Slingedael;Buslijn 68 Zone 5314 ;51,87603487;4,463175883
Slingedael;Buslijn 68, BOB-buslijn 7 Zone 5300 ;51,87604649;4,463509665
Slotlaan;Metrolijn A/B/C Zone 5322 Dit metrostation is toegankelijk met een rolstoel.;51,92841359;4,577920176
Slotlaan;Metrolijn A/B/C Zone 5322 Dit metrostation is toegankelijk met een rolstoel.;51,92841359;4,577920176
Slotplein;BOB-buslijn 4 Zone 5300 ;51,92423529;4,582051549
Smeetslandsedijk;Buslijn 76 Zone 5314 ;51,88240249;4,521448698
Smeetslandsedijk;Buslijn 76 Zone 5314 ;51,88257475;4,521648728
Smeetslandsedijk;Tramlijn 2, Tramlijn 20 Zone 5314 Halte is rolstoeltoegankelijk.;51,88211275;4,521163784
Smeetslandsedijk;Tramlijn 2, Tramlijn 20 Zone 5314 Halte is rolstoeltoegankelijk.;51,88265339;4,521342196
Soetendaalseweg;BOB-buslijn 10, BOB-buslijn 17 Zone 5300 ;51,93958632;4,479436691
Soetendaalseweg;Tramlijn 8, Tramlijn 4 Zone 5300 ;51,93928951;4,479413604
Soetendaalseweg;Tramlijn 8, Tramlijn 4 Zone 5300 ;51,93952285;4,479365258
Sonneburgh;Buslijn 74 Zone 5314 ;51,8730556;4,455845527
Sophia Kinderziekenhuis;Buslijn 44, Buslijn 46 Zone 5300 ;51,91324342;4,469416669
Sophia Kinderziekenhuis;Buslijn 44, Buslijn 46 Zone 5300 ;51,91378651;4,469899763
Spaanseweg;Buslijn 42, Buslijn 38 Zone 5319 ;51,91792184;4,428299943
Spaanseweg;Buslijn 42, Buslijn 38 Zone 5319 ;51,91810372;4,428557715
Spanjaardstraat;Tramlijn 8 Zone 5319 ;51,9068262;4,445656099
Spanjaardstraat;Tramlijn 8 Zone 5319 ;51,90701494;4,445652145
Spartastraat;Tramlijn 8, Tramlijn 4 Zone 5319 ;51,91872017;4,433617801
Spijkenisse Centrum;Metrolijn A/B/C, Metrolijn D Zone 5336 Dit metrostation is toegankelijk met een rolstoel.;51,84666369;4,334508813
Spijkenisse Centrum;Metrolijn A/B/C, Metrolijn D Zone 5336 Dit metrostation is toegankelijk met een rolstoel.;51,84666369;4,334508813
Spijkenisse Centrum perron E;BOB-buslijn 8 Zone 5326 ;51,84636243;4,333993377
Spinetstraat;Buslijn 184 Zone 5328 ;51,8523632;4,52404396
Spinetstraat;Buslijn 184, BOB-buslijn 11 Zone 5300 ;51,85233677;4,524117041
Spinozastraat;Buslijn 143, Buslijn 146, Buslijn 245 Zone 5334 ;51,86908039;4,61408268
Spinozastraat;Buslijn 145, Buslijn 245 Zone 5334 ;51,86941426;4,612915323
Spinozaweg;Buslijn 143, Buslijn 184, Buslijn 144, Buslijn 187 Zone 5314 ;51,87688214;4,520059077
Spinozaweg;Buslijn 143, Buslijn 184, Buslijn 144, Buslijn 187, BOB-buslijn 11 Zone 5300 ;51,87699691;4,518561011
Spoorweghaven;Buslijn 66 Zone 5314 ;51,90310703;4,511008878
Spoorweghaven;Buslijn 66 Zone 5314 ;51,90240904;4,511429352
Sporthal de Ackers;Buslijn 172 Zone 5320 ;51,99653002;4,497141246
Sporthal de Ackers;Buslijn 172 Zone 5320 ;51,99605982;4,496771983
Sporthal Drievliet;BOB-buslijn 16 Zone 5300 ;51,86628907;4,620199676
Sporthal Drievliet;Buslijn 143, Buslijn 146, Buslijn 245 Zone 5334 ;51,86567167;4,62063125
Sporthal Drievliet;Buslijn 144 Zone 5334 ;51,86628907;4,620199676
Sporthal Drievliet;Buslijn 144 Zone 5334 ;51,86630724;4,620228405
Sporthal Drievliet;Buslijn 145, Buslijn 146, Buslijn 245 Zone 5334 ;51,86588019;4,620903561
Sporthal Zevenkamp;BOB-buslijn 1 Zone 5300 ;51,96403896;4,571923072
Sporthal Zevenkamp;BOB-buslijn 5 Zone 5300 ;51,96404583;4,571617377
Sportlaan;Buslijn 172 Zone 5320 ;51,98861963;4,471324894
Sportlaan;Buslijn 172 Zone 5320 ;51,98862885;4,471353824
Sportlaan;Buslijn 290 Zone 5334 ;51,87715094;4,597678499
Sportlaan;Buslijn 290 Zone 5334 ;51,87734915;4,597747634
Sportlaan;Buslijn 56 Zone 5329 ;51,92148971;4,353980949
Sportlaan;Buslijn 56 Zone 5329 ;51,92072206;4,354594631
Sportlaan;Buslijn 70 Zone 5324 ;51,88668722;4,534570334
Sportlaan;Buslijn 70 Zone 5324 ;51,88652449;4,534442686
Sportlaan;Buslijn 76 Zone 5324 ;51,88702094;4,533489079
Sportlaan;Buslijn 76 Zone 5324 ;51,88681612;4,533754434
Sportpark;BOB-buslijn 10 Zone 5300 ;51,98100379;4,486138901
Sportsingel;Buslijn 76 Zone 5324 ;51,89331689;4,535258211
Sportsingel;Buslijn 76, BOB-buslijn 16 Zone 5300 ;51,89324053;4,535884365
Sporttunnel;Buslijn 144 Zone 5334 ;51,87701583;4,596301209
Sporttunnel;Buslijn 144, BOB-buslijn 16 Zone 5300 ;51,87698828;4,596214557
Sprietzeil;Buslijn 97 Zone 5322 ;51,92202277;4,61946655
Sprietzeil;Buslijn 98 Zone 5322 ;51,92243195;4,620186428
Sprong;BOB-buslijn 8 Zone 5326 ;51,8637422;4,352650001
Sprong;Buslijn 78 Zone 5326 ;51,86407449;4,351596995
Sprong;Buslijn 80, Buslijn 78 Zone 5326 ;51,86355334;4,352639824
ss Rotterdam;Buslijn 77 Zone 5314 ;51,89816771;4,476146578
St. Franciscus Polikliniek;Buslijn 174 Zone 5320 ;51,99720823;4,474207435
St. Petrus;Buslijn 174 Zone 5320 ;52,00082612;4,481764781
St. Petrus;Buslijn 174 Zone 5320 ;52,00041349;4,481875056
Stadhouderslaan;Buslijn 54 Zone 5319 ;51,90866019;4,396495258
Stadhuis;BOB-buslijn 7, BOB-buslijn 16, BOB-buslijn 5, BOB-buslijn 11 Zone 5300 ;51,92286204;4,478756966
Stadhuis;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92393086;4,478648126
Stadhuis;Metrolijn D, Metrolijn E Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,92347666;4,478032179
Stadhuis;Metrolijn D, Metrolijn E Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,92347666;4,478032179
Stadhuis;Tramlijn 24, Tramlijn 21, Tramlijn 12, Tramlijn 20, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,92380941;4,478054522
Stadhuis;Tramlijn 24, Tramlijn 21, Tramlijn 12, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,92329028;4,478341246
Stadion Feyenoord;BOB-buslijn 16 Zone 5300 ;51,89571557;4,523996464
Stadion Feyenoord;Tramlijn 12, Tramlijn 23 Zone 5314 ;51,89575354;4,524271784
Stadion Feyenoord;Tramlijn 12, Tramlijn 23 Zone 5314 ;51,89566751;4,524796475
Stadionlaan;Buslijn 76 Zone 5324 ;51,89271476;4,530330128
Stadionlaan;Buslijn 76, BOB-buslijn 16 Zone 5300 ;51,89258387;4,530870153
Stadsgehoorzaal;Buslijn 126, Buslijn 56 Zone 5329 ;51,90934956;4,347283903
Stadsgehoorzaal;Buslijn 126, Buslijn 56, BOB-buslijn 2 Zone 5300 ;51,90939089;4,346876005
Stadsmolen;BOB-buslijn 9 Zone 5300 ;51,93897673;4,228098769
Stadsmolen;Buslijn 126, Buslijn 226 Zone 5349 ;51,93852481;4,227848654
Stamroos;Buslijn 35 Zone 5321 ;51,95888637;4,531147683
Stamroos;Buslijn 35, BOB-buslijn 1 Zone 5300 ;51,95922873;4,531257549
Staringlaan;Buslijn 143, Buslijn 146, Buslijn 245 Zone 5334 ;51,8633166;4,602929999
Staringlaan;Buslijn 145, Buslijn 146, Buslijn 245 Zone 5334 ;51,8630696;4,603631178
Station Alexander;BOB-buslijn 5 Zone 5300 ;51,95201905;4,551135418
Station Alexander;Buslijn 30, Buslijn 36, Buslijn 31, Buslijn 37 Zone 5321 ;51,95218909;4,552296021
Station Alexander;Buslijn 35 Zone 5321 ;51,95228031;4,551217835
Station Alexander;Buslijn 35 Zone 5321 ;51,95201905;4,551135418
Station Barendrecht;Buslijn 182 Zone 5328 ;51,85338469;4,553446702
Station Barendrecht;Buslijn 183 Zone 5328 ;51,85338469;4,553446702
Station Barendrecht;Buslijn 184 Zone 5328 ;51,85338469;4,553446702
Station Barendrecht;Buslijn 184, Buslijn 182, Buslijn 183, BOB-buslijn 11 Zone 5300 ;51,85473934;4,55181038
Station Barendrecht Oostzijde;Buslijn 187 Zone 5328 ;51,85629119;4,552623518
Station Barendrecht Oostzijde;Buslijn 187, Buslijn 188 Zone 5328 ;51,85619233;4,552625351
Station Blaak;BOB-buslijn 5 Zone 5300 ;51,919076;4,487875224
Station Blaak;Buslijn 32, Buslijn 48 Zone 5300 ;51,919076;4,487875224
Station Blaak;Buslijn 32, Buslijn 48 Zone 5300 ;51,91934696;4,48804424
Station Blaak;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,91975639;4,4886902
Station Blaak;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,9198952;4,489210748
Station Blaak/Verlengde Willemsbrug;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,91903375;4,489402402
Station Blaak/Verlengde Willemsbrug;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,91874427;4,489161067
Station Delft;Buslijn 40 Zone 5426 ;52,00450332;4,356233296
Station Delft;Buslijn 40, Buslijn 174 Zone 5426 ;52,00511685;4,356495912
Station Delft perron C;Deze halte is tijdelijk komen te vervallen Zone 5426 ;52,00429209;4,356747908
Station Delft Perron D;Buslijn 40, Buslijn 174 Zone 5426 ;52,00445309;4,35665682
Station Dordrecht;Buslijn 144 Zone 5360 ;51,80763492;4,669454801
Station Dordrecht;Buslijn 144 Zone 5360 ;51,80734187;4,670039474
Station Dordrecht;Buslijn 144 Zone 5360 ;51,80734187;4,670039474
Station Hoek van Holland Haven;BOB-buslijn 19 Zone 5300 ;51,97575871;4,127472335
Station Lombardijen;Buslijn 143, Buslijn 144, Buslijn 70, Buslijn 76, Buslijn 183 Zone 5314 ;51,88073319;4,532853156
Station Lombardijen;Buslijn 143, Buslijn 144, Buslijn 70, Buslijn 76, Buslijn 183 Zone 5324 ;51,88100576;4,534489206
Station Lombardijen;Tramlijn 2, Tramlijn 20 Zone 5324 Halte is rolstoeltoegankelijk.;51,88080953;4,533461717
Station Lombardijen;Tramlijn 2, Tramlijn 20 Zone 5314 Halte is rolstoeltoegankelijk.;51,88061583;4,532782765
Station Maasluis West;Buslijn 126, Buslijn 226 Zone 5349 ;51,92600355;4,236124789
Station Maassluis West;BOB-buslijn 9 Zone 5300 ;51,92604006;4,23618201
Station Maassluis West;Buslijn 126, Buslijn 226 Zone 5349 ;51,92603008;4,236080491
Station Nieuwland;BOB-buslijn 3 Zone 5300 ;51,92377307;4,381987263
Station Nieuwland;Buslijn 51 Zone 5319 ;51,92394535;4,381111111
Station Nieuwland;Buslijn 51 Zone 5319 ;51,92377307;4,381987263
Station Nieuwland;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92395558;4,381256265
Station Nieuwland;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92383225;4,381549791
Station Noord;Buslijn 35, Buslijn 174 Zone 5300 ;51,94151744;4,481579221
Station Noord;Buslijn 35, Buslijn 174 Zone 5310 ;51,94258357;4,481121396
Station Noord;Buslijn 35, Buslijn 174, BOB-buslijn 10, BOB-buslijn 17 Zone 5300 ;51,94292856;4,481565306
Station Noord;Tramlijn 8, Tramlijn 4 Zone 5300 ;51,94258357;4,481121396
Station Noord;Tramlijn 8, Tramlijn 4 Zone 5300 ;51,94292856;4,481565306
Station Schiedam Centrum;Buslijn 126, Buslijn 38, BOB-buslijn 2, BOB-buslijn 9 Zone 5300 ;51,92114654;4,409478001
Station Schiedam Centrum;Buslijn 126, Buslijn 53, Buslijn 51, Buslijn 54, Buslijn 38, Buslijn 226 Zone 5319 ;51,92199919;4,406086723
Station Schiedam Centrum;Buslijn 38 Zone 5319 ;51,92156156;4,408582185
Station Schiedam Centrum;Buslijn 53, Buslijn 51, Buslijn 54, BOB-buslijn 3 Zone 5300 ;51,92156156;4,408582185
Station Schiedam Centrum;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92106986;4,406746657
Station Schiedam Centrum;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92082502;4,40649033
Station Schollevaar;BOB-buslijn 5 Zone 5300 ;51,95393104;4,584297585
Station Schollevaar;Buslijn 30 Zone 5321 ;51,95393104;4,584297585
Station Schollevaar;Buslijn 30 Zone 5321 ;51,95394852;4,584224535
Station Vlaardingen Centrum;Buslijn 57 Zone 5329 ;51,90422022;4,345629666
Station Vlaardingen Centrum;Buslijn 57 Zone 5329 ;51,90399976;4,345097093
Station Vlaardingen Oost;Buslijn 126, Buslijn 56 Zone 5329 ;51,91057078;4,361455371
Station Vlaardingen Oost;Buslijn 126, Buslijn 56 Zone 5329 ;51,91044305;4,361240277
Station Vlaardingen Oost;Buslijn 56 Zone 5329 ;51,91051584;4,361340353
Station Vlaardingen Oost;Buslijn 56 Zone 5329 ;51,91057078;4,361455371
Station Vlaardingen Oost perron A;BOB-buslijn 2 Zone 5300 ;51,91044305;4,361240277
Station Vlaardingen West;BOB-buslijn 2 Zone 5300 ;51,90438414;4,314890573
Station Vlaardingen West;Buslijn 56 Zone 5329 ;51,90438414;4,314890573
Station Zoetermeer;Buslijn 170 Zone 5441 ;52,04712156;4,477635977
Station Zoetermeer;Buslijn 170 Zone 5441 ;52,04706573;4,477389284
Station Zoetermeer Oost;Buslijn 170 Zone 5441 ;52,04640621;4,491018401
Station Zoetermeer Oost;Buslijn 170 Zone 5441 ;52,04618897;4,490818661
Station Zuid/Rosestraat;Buslijn 66 Zone 5314 ;51,90502718;4,509343877
Station Zuid/Rosestraat;Buslijn 66 Zone 5314 ;51,90476589;4,509261788
Station Zuid/Steenplaat;Buslijn 48 Zone 5314 ;51,90353301;4,512686223
Stationssingel;Buslijn 174 Zone 5320 ;51,9885745;4,462109921
Stationssingel;Buslijn 174, BOB-buslijn 10 Zone 5300 ;51,98865573;4,462151923
Stellingmolen;BOB-buslijn 9 Zone 5300 ;51,94323462;4,228716094
Sternhoek;BOB-buslijn 8 Zone 5326 ;51,84472335;4,315774606
Sterrenweg/Planetenweg;Buslijn 174 Zone 5320 ;52,00613204;4,485619209
Sterrenweg/Planetenweg;Buslijn 174, BOB-buslijn 10 Zone 5300 ;52,00606109;4,484571976
Stieltjesweg;Buslijn 174 Zone 5426 ;52,00087917;4,377812019
Stolpmand;Buslijn 80 Zone 5326 ;51,849511;4,372019742
Stolpmand;Buslijn 80 Zone 5326 ;51,84999819;4,372226474
Strandweg;BOB-buslijn 19 Zone 5300 ;52,00310987;4,150094223
Strandweg;BOB-buslijn 19 Zone 5300 ;51,982488;4,122115293
Strevelsweg;Buslijn 66 Zone 5314 ;51,89011117;4,496909288
Strevelsweg;Buslijn 66, Buslijn 77 Zone 5314 ;51,89003145;4,495879442
Strevelsweg;Buslijn 77 Zone 5314 ;51,88936815;4,496125018
Strevelsweg;Buslijn 77, Buslijn 66 Zone 5314 ;51,88950897;4,495730001
Swemcoperlaan;Deze halte is tijdelijk komen te vervallen Zone 5320 ;51,9976144;4,482572308
Swemcoperlaan;Deze halte is tijdelijk komen te vervallen Zone 5320 ;51,99754094;4,482369923
't Vaantje;Buslijn 174 Zone 5310 ;51,96746535;4,495374923
't Vaantje;Buslijn 174, BOB-buslijn 10, BOB-buslijn 17 Zone 5300 ;51,96744826;4,49549168
't Zand;Buslijn 143, Buslijn 146, Buslijn 245 Zone 5334 ;51,86890692;4,619153173
't Zand;Buslijn 145, Buslijn 146, Buslijn 245 Zone 5334 ;51,86939858;4,618738215
Terbregsehof;BOB-buslijn 1 Zone 5300 ;51,94539369;4,528583216
Terbregseweg;BOB-buslijn 1 Zone 5300 ;51,95105116;4,525391093
Terbregseweg;Buslijn 35 Zone 5310 ;51,951665;4,524521036
Terbregseweg;Buslijn 35 Zone 5310 ;51,95171764;4,52434546
Terpstraat;Buslijn 172 Zone 5320 ;51,99216849;4,476901775
Terpstraat;Buslijn 172 Zone 5320 ;51,99236565;4,476824971
Tiendplein;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,91950337;4,46530576
Tiendplein;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,91929926;4,464495897
Tijmweg;Buslijn 78 Zone 5326 ;51,86262563;4,345314773
Tijmweg;Buslijn 78 Zone 5326 ;51,86280411;4,346181757
Tjalklaan;Buslijn 38 Zone 5319 ;51,91698925;4,424177099
Tjalklaan;Buslijn 38, BOB-buslijn 3 Zone 5300 ;51,91705656;4,424713487
